title,authors,publication_date,abstract,url,id
The varying effects of predatory lending laws on high-cost mortgage applications,"Pennington-Cross, Anthony, Ho, Giang",N/A,"Federal, state, and local predatory lending laws are designed to restrict and in some cases prohibit certain types of high-cost mortgage credit in the subprime market. Empirical evidence using the spatial variation in these laws shows that the aggregate flow of high-cost mortgage credit can increase, decrease, or be unchanged after these laws are enacted. Although it may seem counterintuitive to find that a law that prohibits lending could be associated with more lending, it is hypothesized that a law may reduce the cost of sorting honest loans from dishonest loans and lessen borrowers' fears of predation, thus stimulating the high-cost mortgage market.",https://files.stlouisfed.org/files/htdocs/publications/review/07/01/HoPennCross.pdf,fedlrv:25611
The link between money and prices : 1971-76,"Karnosky, Denis S.",N/A,N/A,https://fraser.stlouisfed.org/scribd/?toc_id=499809&filepath=/docs/publications/frbslreview/rev_stls_197606.pdf&start_page=17#scribd-open,fedlrv:25723
Rental rebound,"Mahon, Joe",N/A,"Apartment vacancy rates are falling around the Ninth District, but slower home sales are only part of the story.",http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1184,fedmga:23855
Lender of more than last resort,"Fettig, David",N/A,Recalling Section 13(b) and the years when the Federal Reserve banks opened their discount windows to district businesses in times of economic stress.,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=3392,fedmrr:40185
Montgomery drives ahead with autos,"Davidson, Charles",N/A,N/A,http://www.frbatlanta.org/invoke.cfm?objectid=72F18F99-5056-9F12-12CF01510D631B10&method=display_body,fedaes:39066
Does income equality spur growth?,anonymous,N/A,N/A,,fedaeu:30973
Atlanta Fed ready for 2007 hurricane season,anonymous,N/A,"With the arrival of the 2007 hurricane season, the Atlanta Fed has issued guidance to financial institutions regarding steps they can take to prepare for a weather-related crisis. A podcast discussing hurricane preparedness accompanies this story.",,fedafu:35915
Louisiana economy sends mixed signals,anonymous,N/A,N/A,,fedaru:17929
"Mimicking portfolios, economic risk premia, and tests of multi-beta models","Robotti, Cesare, Balduzzi, Pierluigi",N/A,"This paper considers two alternative formulations of the linear factor model (LFM) with nontraded factors. The first formulation is the traditional LFM, where the estimation of risk premia and alphas is performed by means of a cross-sectional regression of average returns on betas. The second formulation (LFM*) replaces the factors with their projections on the span of excess returns. This formulation requires only time-series regressions for the estimation of risk premia and alphas. We compare the theoretical properties of the two approaches and study the small-sample properties of estimates and test statistics. Our results show that when estimating risk premia and testing multi-beta models, the LFM* formulation should be considered in addition to, or even instead of, the more traditional LFM formulation.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/2005/wp0504.pdf,fedawp:13944:original
The Local Origins of Business Formation,"Dunne, Timothy, Haltiwanger, John, Dinlersoz, Emin M., Penciakova, Veronika",N/A,"What locations generate more business ideas, and where are ideas more likely to turn into businesses? Using comprehensive administrative data on business applications, we analyze the spatial disparity in the creation of business ideas and the formation of new employer startups from these ideas. Startups per capita exhibit enormous variation across granular units of geography. We decompose this variation into variation in ideas per capita and in their rate of transition to startups, and we find that both components matter. Observable local demographic, economic, financial, and business conditions account for a significant fraction of the variation in startups per capita—and more so for the variation in ideas per capita than in transition rate. Income, education, age, and foreign-born share are generally strong positive correlates of both idea generation and transition. Overall, the relationship of local conditions with ideas differs from that with transition rate in magnitude and, sometimes, in sign: certain conditions (notably, the African American share of the population) are positively associated with ideas but negatively with transition rates. We also find a close correspondence between the actual rank of locations in terms of startups per capita and the predicted rank based only on observable local conditions—a result useful for characterizing locations with high startup activity.",https://www.atlantafed.org/-/media/documents/research/publications/wp/2023/08/02/09--local-origins-of-business-formation.pdf,fedawp:96614:original
Safeguarding financial markets: an emerging design for stability,anonymous,N/A,N/A,,fedbar:42358
Foreclosure in Rhode Island,"Lewis, Carol",N/A,Rhode Island is a nonjudicial foreclosure state. That results in a fast-moving foreclosure process and few official statistics. It also means that pinpointing leading causes and hotspots is tough.,http://www.bostonfed.org/commdev/c&b/2007/spring/article5.pdf,fedbcb:18820
Account-to-account electronic money transfers: recent developments in the United States,"Shy, Oz",N/A,This paper reviews recent developments in online and mobile banking in the United States that provide bank account holders with low-cost interfaces to manage account-to-account electronic money transfers. The paper analyzes the emerging decentralized market in which A2A money transfers are becoming available in the United States and compares it with the A2A market in other countries. The paper constructs analytical examples to explain and evaluate the structure of the emerging U.S. market and discusses possible policy actions that may enhance the use of A2A money transfers in the United States.,http://www.bostonfed.org/economic/ppdp/2011/ppdp1110.htm,fedbpp:10809
How should monetary policy respond to a slow recovery?,"Rosengren, Eric",N/A,"Presentation by Eric S. Rosengren, President and Chief Executive Officer, Federal Reserve Bank of Boston, for The Forecasters Club of New York, September 29, 2010",http://www.bostonfed.org/news/speeches/rosengren/2010/092910/index.htm,fedbsp:11843
The federally sponsored credit agencies: an overview,"Moran, Michael J.",N/A,N/A,,fedgrb:17010
Domestic automobile demand,"Rubin, Laura S.",N/A,N/A,,fedgwe:41913:original
Global banking and national regulation: a conference summary,"Haines, Cabray L., Ho, Calvin T.",N/A,"Although banking across national borders has expanded rapidly, banking regulation remains nationally based. As a result, governments and financial institutions face significant challenges when instability arises. At the Chicago Fed?s International Banking Conference, participants explored cross-border banking issues and ways to improve the current system.",http://www.chicagofed.org/digital_assets/publications/chicago_fed_letter/2007/cflmarch2007_236b.pdf,fedhle:1120
